t,label,slot,base_hex,rel_off_hex,stride,pre,hit,post
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B4,1,0,61,61
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B5,1,0,204,204
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B6,1,0,204,204
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B7,1,0,205,205
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0BD,1,40,38,38
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0BE,1,192,27,27
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0BF,1,57,82,82
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0C0,1,0,61,61
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0C1,1,0,204,204
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0C2,1,0,204,204
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0C3,1,0,205,205
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0E1,1,40,38,38
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0E2,1,192,58,58
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0E3,1,56,224,224
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0EC,1,0,64,64
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0ED,1,0,175,175
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0EE,1,0,3,3
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0EF,1,0,181,181
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F1,1,164,105,105
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F2,1,15,156,156
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F3,1,14,167,167
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F5,1,29,59,59
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F6,1,190,126,126
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F7,1,100,216,216
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x108,1,187,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x109,1,118,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x10A,1,54,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x10B,1,168,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x13C,1,0,189,189
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x13D,1,0,35,35
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x13E,1,0,215,215
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x13F,1,0,10,10
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x140,1,0,63,63
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x141,1,0,128,128
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x144,1,0,61,61
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x145,1,0,204,204
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x146,1,0,204,204
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x147,1,0,205,205
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x148,1,0,188,188
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x149,1,0,35,35
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x14A,1,0,215,215
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x14B,1,0,10,10
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15A,1,64,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15B,1,0,90,90
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15C,1,59,58,58
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15D,1,44,113,113
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15E,1,89,74,74
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15F,1,117,10,10
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1BC,1,189,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1BD,1,163,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1BE,1,215,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1BF,1,10,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1C0,1,61,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1C1,1,163,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1C2,1,215,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1C3,1,10,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D1,1,166,128,128
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D2,1,102,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D3,1,102,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D8,1,65,63,63
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D9,1,121,128,128
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1DA,1,153,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1DB,1,155,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1EB,1,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1EF,1,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1F8,1,255,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1F9,1,255,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1FA,1,255,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1FB,1,255,102,102
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x217,1,66,64,64
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x21B,1,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x21F,1,12,1,1
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x223,1,24,2,2
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x02A,2,29640,28201,28201
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x02E,2,36989,36126,36126
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x030,2,65535,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x032,2,64097,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x034,2,65535,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x036,2,64673,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x042,2,1611,1439,1439
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x046,2,52679,54118,54118
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x05A,2,4097,12800,12800
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x060,2,2304,2048,2048
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x062,2,0,2112,2112
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x064,2,1056,32,32
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x08C,2,16424,16422,16422
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x08E,2,49209,6994,6994
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x090,2,0,15820,15820
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x092,2,0,52429,52429
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x098,2,16424,16422,16422
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x09A,2,64967,6994,6994
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x09C,2,0,15820,15820
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x09E,2,0,52429,52429
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0A4,2,16425,16424,16424
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0A6,2,21942,49209,49209
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B0,2,16424,16422,16422
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B2,2,49209,6994,6994
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B4,2,0,15820,15820
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B6,2,0,52429,52429
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0BC,2,16424,16422,16422
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0BE,2,49209,6994,6994
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0C0,2,0,15820,15820
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0C2,2,0,52429,52429
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0E0,2,16424,16422,16422
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0E2,2,49208,15072,15072
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0EC,2,0,16559,16559
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0EE,2,0,949,949
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F0,2,16292,16233,16233
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F2,2,3854,40103,40103
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F4,2,48925,48955,48955
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F6,2,48740,32472,32472
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x108,2,47990,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x10A,2,13992,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x13C,2,0,48419,48419
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x13E,2,0,55050,55050
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x140,2,0,16256,16256
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x144,2,0,15820,15820
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x146,2,0,52429,52429
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x148,2,0,48163,48163
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x14A,2,0,55050,55050
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15A,2,16384,90,90
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15C,2,15148,14961,14961
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15E,2,22901,18954,18954
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1BC,2,48547,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1BE,2,55050,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1C0,2,15779,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1C2,2,55050,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D0,2,16294,16256,16256
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D2,2,26214,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D8,2,16761,16256,16256
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1DA,2,39323,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1EA,2,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1EE,2,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1F8,2,65535,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1FA,2,65535,102,102
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x216,2,66,64,64
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x21A,2,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x21E,2,12,1,1
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x222,2,24,2,2
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x028,4,29640,28201,28201
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x02C,4,36989,36126,36126
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x030,4,4294965857,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x034,4,4294966433,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x040,4,1611,1439,1439
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x044,4,52679,54118,54118
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x058,4,4097,12800,12800
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x060,4,150994944,134219840,134219840
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x064,4,69206016,2097152,2097152
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x08C,4,1076412473,1076239186,1076239186
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x090,4,0,1036831949,1036831949
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x098,4,1076428231,1076239186,1076239186
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x09C,4,0,1036831949,1036831949
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0A4,4,1076450742,1076412473,1076412473
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B0,4,1076412473,1076239186,1076239186
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0B4,4,0,1036831949,1036831949
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0BC,4,1076412473,1076239186,1076239186
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0C0,4,0,1036831949,1036831949
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0E0,4,1076412472,1076247264,1076247264
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0EC,4,0,1085211573,1085211573
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F0,4,1067716366,1063885991,1063885991
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x0F4,4,3206397540,3208347352,3208347352
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x108,4,3145086632,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x13C,4,0,3173242634,3173242634
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x140,4,0,1065353216,1065353216
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x144,4,0,1036831949,1036831949
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x148,4,0,3156465418,3156465418
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x158,4,16384,90,90
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x15C,4,992762229,980503050,980503050
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1BC,4,3181631242,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1C0,4,1034147594,0,0
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D0,4,1067869798,1065353216,1065353216
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1D8,4,1098488219,1065353216,1065353216
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1E8,4,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1EC,4,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x1F8,4,4294967295,102,102
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x214,4,66,64,64
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x218,4,64,96,96
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x21C,4,12,1,1
1760706621.554495,HIT,P2-C1,0x927EB9E0,0x220,4,24,2,2
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x02A,1,110,105,105
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x02B,1,41,102,102
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x02E,1,141,138,138
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x02F,1,30,67,67
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x042,1,5,4,4
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x043,1,159,195,195
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x046,1,211,216,216
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x047,1,102,41,41
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x04E,1,113,115,115
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x04F,1,155,64,64
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x05A,1,50,82,82
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x061,1,2,6,6
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x062,1,8,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x063,1,192,64,64
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x065,1,32,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x06D,1,0,1,1
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x06E,1,72,4,4
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x08C,1,64,63,63
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x08D,1,2,252,252
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x08E,1,18,243,243
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x08F,1,90,28,28
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x091,1,23,144,144
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x092,1,10,92,92
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x093,1,65,100,100
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x099,1,4,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09A,1,161,56,56
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09B,1,220,100,100
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09D,1,30,128,128
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09E,1,184,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09F,1,85,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0A5,1,7,2,2
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0A6,1,49,18,18
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0A7,1,110,90,90
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0A9,1,35,23,23
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0AA,1,215,10,10
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0AB,1,13,65,65
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B0,1,64,63,63
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B1,1,2,252,252
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B2,1,18,243,243
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B3,1,90,28,28
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B5,1,23,144,144
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B6,1,10,92,92
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B7,1,65,100,100
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0BC,1,64,63,63
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0BD,1,2,252,252
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0BE,1,18,243,243
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0BF,1,90,28,28
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0C1,1,23,144,144
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0C2,1,10,92,92
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0C3,1,65,100,100
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0E1,1,7,17,17
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0E2,1,113,159,159
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0E3,1,21,89,89
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0ED,1,235,209,209
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0EE,1,125,213,213
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0EF,1,187,43,43
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F1,1,175,189,189
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F3,1,201,193,193
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F4,1,190,188,188
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F5,1,146,216,216
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F6,1,72,89,89
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F7,1,68,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x108,1,189,188,188
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x109,1,35,223,223
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10A,1,224,107,107
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10B,1,100,14,14
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10C,1,188,62,62
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10D,1,245,2,2
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10E,1,194,227,227
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10F,1,135,33,33
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x13C,1,189,188,188
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x13D,1,35,223,223
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x13E,1,215,107,107
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x13F,1,10,14,14
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x140,1,63,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x141,1,128,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x144,1,189,61,61
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x145,1,35,237,237
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x146,1,215,250,250
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x147,1,6,14,14
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x149,1,35,62,62
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x14A,1,215,97,97
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x14B,1,10,164,164
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15A,1,0,64,64
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15B,1,90,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15C,1,54,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15D,1,209,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15E,1,120,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15F,1,36,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x160,1,63,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x161,1,51,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x162,1,51,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x163,1,51,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x1D8,1,65,63,63
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x1D9,1,112,128,128
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x1EB,1,96,91,91
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x1EF,1,96,91,91
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x1FB,1,102,160,160
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x217,1,64,96,96
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x21B,1,96,91,91
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x21F,1,15,1,1
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x223,1,27,1,1
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x02A,2,28201,26982,26982
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x02E,2,36126,35395,35395
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x042,2,1439,1219,1219
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x046,2,54118,55337,55337
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x04E,2,29083,29504,29504
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x05A,2,12800,20992,20992
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x060,2,2050,2054,2054
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x062,2,2240,64,64
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x064,2,32,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x06C,2,0,1,1
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x06E,2,18480,1072,1072
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x08C,2,16386,16380,16380
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x08E,2,4698,62236,62236
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x090,2,16151,16272,16272
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x092,2,2625,23652,23652
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x098,2,16388,16384,16384
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09A,2,41436,14436,14436
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09C,2,16158,16256,16256
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x09E,2,47189,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0A4,2,16391,16386,16386
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0A6,2,12654,4698,4698
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0A8,2,16163,16151,16151
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0AA,2,55053,2625,2625
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B0,2,16386,16380,16380
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B2,2,4698,62236,62236
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B4,2,16151,16272,16272
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0B6,2,2625,23652,23652
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0BC,2,16386,16380,16380
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0BE,2,4698,62236,62236
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0C0,2,16151,16272,16272
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0C2,2,2625,23652,23652
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0E0,2,16391,16401,16401
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0E2,2,28949,40793,40793
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0EC,2,16875,16849,16849
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0EE,2,32187,54571,54571
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F0,2,16303,16317,16317
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F2,2,47817,47809,47809
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F4,2,48786,48344,48344
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x0F6,2,18500,22784,22784
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x108,2,48419,48351,48351
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10A,2,57444,27406,27406
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10C,2,48373,15874,15874
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x10E,2,49799,58145,58145
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x13C,2,48419,48351,48351
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x13E,2,55050,27406,27406
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x140,2,16256,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x144,2,48419,15853,15853
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x146,2,55046,64014,64014
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x148,2,48163,48190,48190
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x14A,2,55050,24996,24996
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15A,2,90,16384,16384
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15C,2,14033,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x15E,2,30756,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x160,2,16179,0,0
1760706622.005589,HIT,P2-C1,0x927EB9E0,0x162,2,13107,0,0
